Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7,980.47141662,2,26.36306032,95,1151,0.0057,0.022,7.6,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
0,0.0,2,413.9102771,59,1934,0.0013,0.015,17.5,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,7,243,0.0,0.033,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,76,0.1752,0.167,0.0,0.4,May,2,4,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,235,0.0,0.029,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,True,False
2,59.68253789,0,0.0,28,534,0.0083,0.01,0.0,0.0,May,3,2,6,2,Returning_Visitor,True,False
1,8.93527406,0,0.0,21,965,0.0,0.0,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,9,208,0.0,0.067,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,True
0,0.0,0,0.0,23,487,0.0149,0.035,0.0,0.2,May,2,2,1,1,Returning_Visitor,False,False
4,44.85473712,0,0.0,22,415,0.0,0.01,0.0,0.0,May,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,325,0.0182,0.049,0.0,0.0,May,2,2,2,6,Returning_Visitor,False,False
0,0.0,0,0.0,38,3124,0.0085,0.035,0.0,0.2,May,2,2,3,4,Returning_Visitor,False,False
22,111.60042594,0,0.0,30,951,0.0,0.029,19.7,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
20,293.6122849,12,13.82672605,307,5731,0.0021,0.012,1.7,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
2,14.25758849,0,0.0,46,1529,0.0042,0.041,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
2,135.64674513,0,0.0,42,1131,0.0,0.016,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
12,349.51659408,0,0.0,53,8506,0.0178,0.026,0.0,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
23,487.87741786,0,0.0,72,3418,0.0041,0.018,9.1,0.0,Nov,3,2,3,2,New_Visitor,True,True
1,282.86161696,0,0.0,42,2809,0.0,0.014,25.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
3,57.23652197,0,0.0,2,30,0.0,0.013,0.0,0.0,Sep,2,4,3,5,New_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,304,0.0,0.04,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
1,46.56023305,0,0.0,30,581,0.0,0.018,0.0,0.0,May,2,2,3,2,New_Visitor,False,False
5,108.25377862,0,0.0,23,720,0.0175,0.038,0.0,0.0,Mar,1,1,9,2,Returning_Visitor,False,False
1,25.75052548,0,0.0,7,390,0.0,0.025,0.0,0.8,Feb,2,2,1,2,Returning_Visitor,False,False
8,186.15465888,0,0.0,46,637,0.0022,0.016,15.6,0.0,Nov,2,2,5,1,Returning_Visitor,True,True
1,39.57110165,3,12.22131473,31,1032,0.009,0.041,8.0,0.0,Mar,2,6,1,3,Returning_Visitor,False,False
1,5.41413784,0,0.0,38,1395,0.0119,0.037,15.3,0.0,May,3,2,1,4,Returning_Visitor,True,True
4,38.22354031,0,0.0,22,2019,0.0,0.015,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
5,567.18253767,0,0.0,37,786,0.0,0.005,2.7,0.0,May,1,1,1,4,Returning_Visitor,False,True
3,206.15847725,3,110.4876043,22,1059,0.0,0.015,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
1,147.00822567,0,0.0,37,4685,0.0062,0.011,4.6,0.0,Nov,1,1,4,2,Returning_Visitor,True,True
1,20.22271693,0,0.0,23,861,0.007,0.019,89.7,0.0,Dec,1,1,1,10,New_Visitor,False,True
24,280.79304103,1,69.34689396,85,16383,0.0064,0.028,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,504,0.0,0.016,0.0,0.0,Dec,3,2,8,2,New_Visitor,True,False
0,0.0,0,0.0,11,151,0.0544,0.072,0.0,0.8,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,1479,0.0286,0.092,0.0,0.8,May,1,1,3,15,Returning_Visitor,False,False
0,0.0,0,0.0,22,602,0.028,0.052,0.0,0.8,May,4,2,1,4,Returning_Visitor,False,False
2,18.36792188,0,0.0,31,1264,0.0219,0.038,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False,False
20,1187.7596915,4,213.24482042,52,2525,0.0137,0.019,4.3,0.0,Sep,3,2,5,3,Returning_Visitor,True,False
2,13.48757324,0,0.0,70,2653,0.0042,0.032,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,849,0.0337,0.047,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,576,0.0258,0.053,15.1,0.6,May,2,5,2,2,Returning_Visitor,False,False
1,54.57756676,0,0.0,18,1041,0.0,0.016,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,16,656,0.0,0.015,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
2,0.0,1,47.66555231,10,2001,0.0143,0.027,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,27,884,0.0275,0.05,0.0,0.0,Nov,3,10,9,3,Returning_Visitor,True,False
2,39.55700447,0,0.0,29,540,0.0357,0.064,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
7,115.49375123,0,0.0,11,420,0.02,0.05,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
4,123.98240636,0,0.0,3,23,0.0,0.04,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
24,250.24548381,2,12.23687232,36,1306,0.0,0.02,10.9,0.0,Sep,3,3,1,5,Returning_Visitor,False,True
0,0.0,0,0.0,3,133,0.0,0.037,0.0,0.0,May,3,2,1,2,Returning_Visitor,True,False
3,90.61133256,0,0.0,14,770,0.0135,0.048,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,4,0.1076,0.133,0.0,0.0,Dec,2,3,4,13,Returning_Visitor,False,False
1,6.24804428,0,0.0,14,630,0.0095,0.022,0.0,0.0,Mar,2,5,1,10,Returning_Visitor,False,False
1,0.0,0,0.0,30,909,0.0218,0.023,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,37,557,0.0116,0.038,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
2,90.87358844,4,296.18745721,18,709,0.0043,0.028,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,16,231,0.0,0.022,0.0,0.0,Nov,8,2,1,3,New_Visitor,True,True
3,43.21347571,1,14.86419451,48,1846,0.0136,0.022,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.8,May,3,2,6,13,Returning_Visitor,False,False
3,56.92196015,2,22.35482786,20,1455,0.0143,0.02,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,133,0.0289,0.03,0.0,0.0,Feb,2,2,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,9,58,0.0333,0.06,0.0,0.0,Mar,1,1,4,3,Returning_Visitor,False,False
1,10.39186254,1,76.0539225,81,2192,0.0069,0.002,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,True
0,0.0,0,0.0,15,548,0.0,0.01,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
1,18.34027364,1,30.47772401,17,710,0.0,0.025,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,True,False
1,0.0,0,0.0,5,259,0.0,0.019,0.0,0.0,Sep,1,1,1,5,New_Visitor,True,False
4,166.97719959,0,0.0,15,220,0.0126,0.032,22.4,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,183,0.0167,0.07,0.0,0.0,Dec,2,2,4,8,New_Visitor,True,False
12,154.82642784,5,56.1633392,221,22742,0.0043,0.029,4.8,0.0,Aug,2,2,3,4,Returning_Visitor,False,False
6,40.27477449,0,0.0,29,1406,0.0,0.012,36.1,0.0,May,2,2,5,2,Returning_Visitor,False,True
15,349.56311886,2,175.31552599,174,4247,0.0021,0.015,0.1,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,124,0.0,0.04,0.0,0.8,Feb,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,107,0.0,0.067,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,False
3,296.90176743,6,62.33047366,26,1114,0.027,0.041,0.0,0.0,Sep,3,2,8,1,Returning_Visitor,True,False
1,245.84710735,0,0.0,14,170,0.0077,0.04,0.0,0.2,May,1,1,1,3,Returning_Visitor,False,False
7,221.98385865,0,0.0,85,3251,0.0101,0.026,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,17,379,0.0055,0.033,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
2,93.12675854,1,8.43180607,67,4013,0.0044,0.009,10.9,0.0,May,2,2,3,4,Returning_Visitor,False,False
6,43.86642954,0,0.0,3,13,0.0,0.033,0.0,0.0,Nov,2,2,8,8,New_Visitor,False,False
7,383.26366188,2,88.08885022,35,897,0.0164,0.044,8.1,0.0,May,2,2,7,13,Returning_Visitor,False,True
0,0.0,0,0.0,2,26,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1,35.17763368,0,0.0,7,52,0.0,0.043,63.9,0.0,Aug,2,2,1,6,Returning_Visitor,False,True
0,0.0,0,0.0,11,340,0.0,0.004,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,False
3,155.54411756,1,56.58272592,41,1717,0.0041,0.014,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,75,0.0,0.1,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,567,0.0,0.05,0.0,0.0,Mar,2,10,3,2,Returning_Visitor,False,False
2,4.40413825,0,0.0,8,613,0.0,0.035,20.0,0.0,Sep,2,2,3,2,New_Visitor,True,True
0,0.0,0,0.0,22,1634,0.0,0.02,13.9,0.0,Mar,2,4,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,34,1967,0.0023,0.015,0.0,0.8,May,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,137,0.0297,0.121,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
7,94.43062753,0,0.0,16,554,0.0404,0.082,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
3,32.31742973,0,0.0,24,934,0.0196,0.054,0.0,0.0,May,1,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,80,4896,0.0137,0.029,0.0,0.0,Nov,2,2,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,28,1485,0.0256,0.049,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,8,557,0.0,0.018,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
1,42.51256856,0,0.0,13,406,0.009,0.036,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
4,275.17453442,1,32.96564905,21,316,0.0085,0.026,0.0,0.0,Dec,3,2,4,8,New_Visitor,True,False
0,0.0,0,0.0,4,211,0.0519,0.083,0.0,0.0,Dec,2,5,6,1,Returning_Visitor,False,False
3,68.55164987,0,0.0,23,1018,0.0224,0.04,26.6,0.0,Mar,2,2,9,7,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False
2,7.23719241,0,0.0,11,911,0.0,0.028,10.2,0.0,Mar,3,2,9,8,Returning_Visitor,False,True
4,540.67880761,0,0.0,13,2249,0.0,0.002,0.0,0.0,Sep,1,1,1,5,New_Visitor,True,False
1,9.35617596,0,0.0,17,203,0.0114,0.019,0.0,0.2,May,2,2,7,3,Returning_Visitor,False,False
1,0.0,0,0.0,1,0,0.0,0.2,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
6,46.40532572,0,0.0,36,1020,0.0,0.024,108.0,0.0,May,1,1,1,4,Returning_Visitor,True,True
0,0.0,0,0.0,11,449,0.0352,0.051,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,False,False
1,16.04673399,0,0.0,10,343,0.0257,0.02,0.0,0.0,Nov,1,1,2,10,Returning_Visitor,True,False
4,80.37032623,0,0.0,15,212,0.0,0.013,0.0,0.0,Nov,1,1,3,3,New_Visitor,False,True
0,0.0,0,0.0,11,321,0.01,0.012,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,459,0.0479,0.075,17.6,0.8,May,3,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,31,1746,0.036,0.071,0.0,1.0,May,3,3,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,1,1,1,15,Returning_Visitor,False,False
0,0.0,0,0.0,13,238,0.0167,0.062,0.0,0.0,Oct,3,5,1,1,Returning_Visitor,False,False
2,93.05233045,0,0.0,300,5165,0.0,0.02,0.2,0.2,May,2,4,9,2,Returning_Visitor,False,False
1,5.06504901,4,148.81979032,24,4101,0.0201,0.035,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,418,0.0,0.05,59.3,0.0,May,1,1,6,4,Returning_Visitor,True,True
0,0.0,0,0.0,11,363,0.0428,0.097,0.0,0.0,Jul,3,5,2,11,Returning_Visitor,False,False
0,0.0,0,0.0,70,831,0.0,0.016,0.0,0.0,June,2,4,3,1,Returning_Visitor,False,False
3,175.70968757,0,0.0,14,475,0.0111,0.036,50.3,0.0,May,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,372,0.0,0.004,0.0,0.6,May,2,2,1,1,Returning_Visitor,False,False
3,65.83725424,0,0.0,2,35,0.0,0.04,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,9,88,0.0,0.029,0.0,1.0,May,3,2,1,2,Returning_Visitor,True,False
7,89.5003754,1,0.0,41,1416,0.0,0.015,29.9,0.0,Dec,2,2,1,2,New_Visitor,False,True
3,93.00289484,0,0.0,41,1640,0.0067,0.026,2.1,0.0,May,1,1,3,2,Returning_Visitor,False,False
12,374.75778907,2,9.23732285,71,2521,0.0069,0.011,6.9,0.0,Mar,1,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,4,0,0.2,0.2,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
22,615.85810563,0,0.0,36,717,0.0,0.004,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,26,659,0.0048,0.005,0.0,0.4,May,2,2,4,4,Returning_Visitor,False,False
1,114.74664379,1,21.64921853,4,30,0.0,0.02,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,19,182,0.0584,0.1,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
2,17.677714,0,0.0,2,14,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
5,246.48250799,0,0.0,104,3694,0.0111,0.036,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,22,191,0.0,0.013,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,13,773,0.0095,0.023,0.0,0.8,May,2,6,3,1,Returning_Visitor,False,False
3,39.84798929,4,310.92819457,42,794,0.0135,0.028,0.0,0.0,June,3,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,13,99,0.0406,0.082,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
3,147.20970202,0,0.0,3,130,0.0,0.014,23.8,0.0,Sep,2,2,1,5,Returning_Visitor,False,True
0,0.0,0,0.0,20,1172,0.0048,0.044,0.0,0.0,Dec,3,2,1,11,Returning_Visitor,False,False
4,102.3500994,0,0.0,16,271,0.0,0.009,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
3,215.92093317,1,0.0,14,414,0.0,0.013,93.8,0.0,Nov,2,5,7,2,New_Visitor,True,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
22,236.37837202,2,79.04898586,36,3566,0.0099,0.031,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,386,0.0125,0.052,0.0,0.0,May,3,2,1,20,Returning_Visitor,False,False
7,70.66621115,1,65.20640396,49,2054,0.0097,0.045,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,0,0,0.2,0.2,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,False
3,80.46341362,0,0.0,51,1411,0.0,0.017,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Dec,2,2,2,3,Returning_Visitor,True,False
14,198.87895951,0,0.0,31,1951,0.0,0.031,28.0,0.0,May,2,5,1,3,New_Visitor,False,False
0,0.0,0,0.0,8,571,0.0,0.015,0.0,0.0,Oct,3,2,3,11,Returning_Visitor,False,False
1,6.24375036,0,0.0,3,25,0.0,0.038,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,True,False
4,107.38145045,0,0.0,19,1063,0.0,0.001,2.5,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,29,1255,0.0,0.018,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,False,False
5,101.58105033,0,0.0,20,510,0.0,0.016,13.6,0.0,Nov,2,10,1,1,Returning_Visitor,False,False
6,174.00479263,0,0.0,93,4665,0.0137,0.031,0.0,0.4,May,4,1,4,3,Returning_Visitor,False,False
5,102.85584077,0,0.0,5,78,0.0,0.014,0.0,0.0,Oct,1,2,1,3,New_Visitor,False,False
7,135.98684015,0,0.0,3,24,0.0,0.011,0.0,0.0,Dec,3,2,3,10,Returning_Visitor,False,True
0,0.0,0,0.0,3,30,0.0,0.067,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
7,228.28614963,2,80.94370131,39,1407,0.0,0.009,63.7,0.0,Mar,2,7,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,18,616,0.0263,0.048,0.0,0.0,Aug,2,2,3,6,Returning_Visitor,False,False
2,32.21171726,1,41.49705066,18,676,0.0,0.014,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,639,0.0254,0.024,0.0,0.4,May,3,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,152,0.1351,0.15,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,22,648,0.0087,0.023,0.0,0.0,May,2,5,7,3,Returning_Visitor,False,False
20,242.09151253,2,507.6830281,206,3435,0.01,0.015,11.4,0.0,Nov,1,2,4,15,Returning_Visitor,False,True
9,302.97970481,0,0.0,33,1036,0.0059,0.011,22.7,0.0,Dec,2,2,2,2,New_Visitor,True,False
0,0.0,0,0.0,30,1470,0.0082,0.026,0.0,0.0,Dec,3,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,11,856,0.0,0.014,0.0,0.0,Nov,3,2,1,11,New_Visitor,False,False
6,47.41856755,0,0.0,25,337,0.0079,0.027,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
9,144.55770628,0,0.0,16,183,0.0,0.013,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
0,0.0,0,0.0,26,907,0.0,0.009,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Aug,2,7,3,1,Returning_Visitor,False,False
0,0.0,1,36.29529749,130,18899,0.0076,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,28,1416,0.0097,0.044,0.0,0.4,May,2,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,3,122,0.0,0.067,0.0,0.0,Oct,1,2,3,1,Returning_Visitor,True,False
5,142.68564814,0,0.0,44,1751,0.0131,0.024,0.0,0.0,Dec,2,10,1,1,Returning_Visitor,False,False
2,20.91654647,0,0.0,24,745,0.0,0.02,0.0,0.0,May,4,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,11,321,0.1284,0.15,0.0,0.8,May,3,2,4,3,Returning_Visitor,False,False
5,108.67068885,0,0.0,29,1498,0.0,0.022,11.1,0.0,Mar,2,2,7,10,Returning_Visitor,False,False
0,0.0,0,0.0,22,587,0.0079,0.039,0.0,0.8,Feb,2,2,1,4,Returning_Visitor,False,False
0,0.0,1,197.03576097,150,3670,0.0034,0.021,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,48,0.0,0.05,0.0,0.0,Dec,3,2,9,2,Returning_Visitor,False,False
1,112.02312265,0,0.0,28,863,0.0,0.015,258.2,0.0,May,2,4,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,2,48,0.0,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2,74.3035983,0,0.0,43,2581,0.0146,0.027,32.8,1.0,May,2,2,9,4,Returning_Visitor,True,True
3,52.56349128,0,0.0,19,542,0.0275,0.038,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,25,503,0.022,0.083,0.0,1.0,May,2,2,1,2,Returning_Visitor,True,False
0,0.0,1,0.0,8,432,0.0291,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
2,22.0437573,0,0.0,12,684,0.0,0.011,0.0,0.0,Nov,2,2,2,2,New_Visitor,False,True
0,0.0,2,44.96196518,63,5791,0.0,0.025,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
2,53.73269325,0,0.0,6,48,0.0529,0.1,0.0,0.0,Dec,3,2,5,10,Returning_Visitor,False,False
7,236.72988151,1,55.28980172,37,989,0.0064,0.025,5.3,0.0,Nov,2,2,1,6,Returning_Visitor,False,True
0,0.0,0,0.0,11,200,0.0,0.013,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,True,False
4,133.70880648,0,0.0,14,505,0.0,0.013,46.3,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,17,0.1056,0.141,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
2,42.79868268,0,0.0,26,491,0.0,0.018,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,0,0.2,0.2,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,258,0.0,0.087,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,73,0.1837,0.15,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
21,154.4521597,3,199.43540576,20,2325,0.0,0.01,33.5,0.0,Mar,3,2,3,10,New_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
6,104.36656341,2,114.8541575,81,3119,0.0069,0.034,2.8,0.0,Nov,2,2,4,1,Returning_Visitor,True,False
2,41.831667,0,0.0,6,852,0.0,0.02,0.0,0.0,Jul,2,4,1,2,Returning_Visitor,False,False
1,4.3131121,0,0.0,12,1193,0.0,0.05,0.0,0.0,Nov,4,8,3,11,Returning_Visitor,False,False
7,493.91970691,1,108.29969374,29,1837,0.0043,0.015,2.1,0.0,Dec,1,1,3,2,Returning_Visitor,True,True
0,0.0,0,0.0,6,636,0.0423,0.071,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,True,False
1,156.80210842,0,0.0,26,837,0.0079,0.018,30.1,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
3,185.74594341,0,0.0,22,747,0.0185,0.028,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,2322,0.0,0.008,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9,579.0560781,6,248.95280005,35,1860,0.0123,0.019,24.8,0.0,May,3,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,29,798,0.0095,0.022,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
4,82.93918582,4,117.43493868,79,2160,0.0,0.007,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,True,False
9,166.54037576,2,138.30984576,32,739,0.0,0.016,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
20,312.60183057,1,114.73949843,68,6403,0.0072,0.021,0.0,0.0,Nov,3,2,6,6,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,182,0.0073,0.05,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,12,459,0.0,0.014,28.3,0.0,Dec,4,1,4,2,New_Visitor,False,True
13,258.15738284,2,98.1177804,78,1441,0.0169,0.027,7.3,0.6,May,2,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,4,138,0.0202,0.05,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
23,1662.71455568,1,0.0,124,4337,0.0094,0.015,3.4,0.0,Nov,2,7,4,10,Returning_Visitor,False,False
1,8.73646013,1,271.92987447,18,669,0.0042,0.038,0.0,0.0,Dec,3,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,2,163,0.0,0.025,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
23,232.96979867,1,32.09877214,38,1062,0.0036,0.01,1.7,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,10,236,0.0,0.004,0.0,0.0,Mar,2,5,3,2,Returning_Visitor,True,False
7,319.91885636,0,0.0,4,62,0.0,0.033,0.0,0.0,May,3,2,3,1,New_Visitor,False,False
0,0.0,0,0.0,24,508,0.0,0.012,0.0,0.8,May,2,4,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,311,0.0,0.047,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
6,95.47303873,0,0.0,19,493,0.004,0.024,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,30,1342,0.0,0.002,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,722,0.0,0.05,0.0,0.0,Nov,2,2,6,6,Returning_Visitor,False,False
10,1076.28201846,7,209.32434547,142,10188,0.0042,0.025,15.5,0.0,Sep,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,23,2063,0.0211,0.053,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,True,False
